TargetID	TargetLocation
Cxcr2_2334_Slc11a1_648_Tmbim1_1310	chr1:073853989-74461238
Cxcr2_2335_Slc11a1_649_Tmbim1_1311	chr1:073853989-74461238
Cxcr2_2336_Slc11a1_650_Tmbim1_1312	chr1:073853989-74461238
Cxcr2_2354_Slc11a1_668_Tmbim1_1330	chr1:073853989-74461238
Cxcr2_2361_Slc11a1_675_Tmbim1_1337	chr1:073853989-74461238
Cxcr2_2364_Slc11a1_678_Tmbim1_1340	chr1:073853989-74461238
Cxcr2_2409_Slc11a1_723_Tmbim1_1385	chr1:073853989-74461238
Cxcr2_2500_Slc11a1_814_Tmbim1_1476	chr1:073853989-74461238
Cxcr2_2501_Slc11a1_815_Tmbim1_1477	chr1:073853989-74461238
Cxcr2_2571_Slc11a1_885_Tmbim1_1547	chr1:073853989-74461238
Cxcr2_2579_Slc11a1_893_Tmbim1_1555	chr1:073853989-74461238
Cxcr2_2580_Slc11a1_894_Tmbim1_1556	chr1:073853989-74461238
Cxcr2_2587_Slc11a1_901_Tmbim1_1563	chr1:073853989-74461238
Cxcr2_2588_Slc11a1_902_Tmbim1_1564	chr1:073853989-74461238
Cxcr2_2590_Slc11a1_904_Tmbim1_1566	chr1:073853989-74461238
Cxcr2_2595_Slc11a1_909_Tmbim1_1571	chr1:073853989-74461238
Cxcr2_2605_Slc11a1_919_Tmbim1_1581	chr1:073853989-74461238
Cxcr2_2606_Slc11a1_920_Tmbim1_1582	chr1:073853989-74461238
Cxcr2_2632_Slc11a1_946_Tmbim1_1608	chr1:073853989-74461238
Cxcr2_2633_Slc11a1_947_Tmbim1_1609	chr1:073853989-74461238
Cxcr2_2634_Slc11a1_948_Tmbim1_1610	chr1:073853989-74461238
Cxcr2_2636_Slc11a1_950_Tmbim1_1612	chr1:073853989-74461238
Cxcr2_2642_Slc11a1_956_Tmbim1_1618	chr1:073853989-74461238
Cxcr2_2688_Slc11a1_1002_Tmbim1_1664	chr1:073853989-74461238
Cxcr2_2693_Slc11a1_1007_Tmbim1_1669	chr1:073853989-74461238
Cxcr2_2694_Slc11a1_1008_Tmbim1_1670	chr1:073853989-74461238
Cxcr2_2699_Slc11a1_1013_Tmbim1_1675	chr1:073853989-74461238
Cxcr2_2708_Slc11a1_1022_Tmbim1_1684	chr1:073853989-74461238
Cxcr2_2728_Slc11a1_1042_Tmbim1_1704	chr1:073853989-74461238
Cxcr2_2729_Slc11a1_1043_Tmbim1_1705	chr1:073853989-74461238
Cxcr2_2939_Slc11a1_1253_Tmbim1_1915	chr1:073853989-74461238
Cxcr2_2942_Slc11a1_1256_Tmbim1_1918	chr1:073853989-74461238
Cxcr2_2948_Slc11a1_1262_Tmbim1_1924	chr1:073853989-74461238
Cxcr2_3023_Slc11a1_1337_Tmbim1_1999	chr1:073853989-74461238
Cxcr2_3032_Slc11a1_1346_Tmbim1_2008	chr1:073853989-74461238
Cxcr2_3043_Slc11a1_1357_Tmbim1_2019	chr1:073853989-74461238
Cxcr2_3071_Slc11a1_1385_Tmbim1_2047	chr1:073853989-74461238
Cxcr2_3080_Slc11a1_1394_Tmbim1_2056	chr1:073853989-74461238
Cxcr2_3125_Slc11a1_1439_Tmbim1_2101	chr1:073853989-74461238
Cxcr2_3131_Slc11a1_1445_Tmbim1_2107	chr1:073853989-74461238
Cxcr2_3132_Slc11a1_1446_Tmbim1_2108	chr1:073853989-74461238
Cxcr2_3137_Slc11a1_1451_Tmbim1_2113	chr1:073853989-74461238
Cxcr2_3138_Slc11a1_1452_Tmbim1_2114	chr1:073853989-74461238
Cxcr2_3164_Slc11a1_1478_Tmbim1_2140	chr1:073853989-74461238
Cxcr2_3221_Slc11a1_1535_Tmbim1_2197	chr1:073853989-74461238
Cxcr2_3222_Slc11a1_1536_Tmbim1_2198	chr1:073853989-74461238
Cxcr2_3223_Slc11a1_1537_Tmbim1_2199	chr1:073853989-74461238
Cxcr2_3224_Slc11a1_1538_Tmbim1_2200	chr1:073853989-74461238
Cxcr2_3226_Slc11a1_1540_Tmbim1_2202	chr1:073853989-74461238
Cxcr2_3237_Slc11a1_1551_Tmbim1_2213	chr1:073853989-74461238
Cxcr2_3238_Slc11a1_1552_Tmbim1_2214	chr1:073853989-74461238
Cxcr2_3241_Slc11a1_1555_Tmbim1_2217	chr1:073853989-74461238
Cxcr2_3242_Slc11a1_1556_Tmbim1_2218	chr1:073853989-74461238
Cxcr2_3244_Slc11a1_1558_Tmbim1_2220	chr1:073853989-74461238
Cxcr2_3245_Slc11a1_1559_Tmbim1_2221	chr1:073853989-74461238
Cxcr2_3249_Slc11a1_1563_Tmbim1_2225	chr1:073853989-74461238
Cxcr2_3250_Slc11a1_1564_Tmbim1_2226	chr1:073853989-74461238
Cxcr2_3252_Slc11a1_1566_Tmbim1_2228	chr1:073853989-74461238
Cxcr2_3254_Slc11a1_1568_Tmbim1_2230	chr1:073853989-74461238
Cxcr2_3257_Slc11a1_1571_Tmbim1_2233	chr1:073853989-74461238
Cxcr2_3258_Slc11a1_1572_Tmbim1_2234	chr1:073853989-74461238
Cxcr2_3262_Slc11a1_1576_Tmbim1_2238	chr1:073853989-74461238
Cxcr2_3263_Slc11a1_1577_Tmbim1_2239	chr1:073853989-74461238
Cxcr2_3264_Slc11a1_1578_Tmbim1_2240	chr1:073853989-74461238
Cxcr2_3266_Slc11a1_1580_Tmbim1_2242	chr1:073853989-74461238
Cxcr2_3273_Slc11a1_1587_Tmbim1_2249	chr1:073853989-74461238
Cxcr2_3274_Slc11a1_1588_Tmbim1_2250	chr1:073853989-74461238
Cxcr2_3275_Slc11a1_1589_Tmbim1_2251	chr1:073853989-74461238
Cxcr2_3282_Slc11a1_1596_Tmbim1_2258	chr1:073853989-74461238
Cxcr2_3283_Slc11a1_1597_Tmbim1_2259	chr1:073853989-74461238
Cxcr2_3284_Slc11a1_1598_Tmbim1_2260	chr1:073853989-74461238
Cxcr2_3287_Slc11a1_1601_Tmbim1_2263	chr1:073853989-74461238
Cxcr2_3288_Slc11a1_1602_Tmbim1_2264	chr1:073853989-74461238
Cxcr2_3289_Slc11a1_1603_Tmbim1_2265	chr1:073853989-74461238
Cxcr2_3290_Slc11a1_1604_Tmbim1_2266	chr1:073853989-74461238
Cxcr2_3291_Slc11a1_1605_Tmbim1_2267	chr1:073853989-74461238
Cxcr2_3294_Slc11a1_1608_Tmbim1_2270	chr1:073853989-74461238
Cxcr2_3295_Slc11a1_1609_Tmbim1_2271	chr1:073853989-74461238
Cxcr2_3296_Slc11a1_1610_Tmbim1_2272	chr1:073853989-74461238
Cxcr2_3297_Slc11a1_1611_Tmbim1_2273	chr1:073853989-74461238
Cxcr2_3300_Slc11a1_1614_Tmbim1_2276	chr1:073853989-74461238
Cxcr2_3301_Slc11a1_1615_Tmbim1_2277	chr1:073853989-74461238
Cxcr2_3303_Slc11a1_1617_Tmbim1_2279	chr1:073853989-74461238
Cxcr2_3304_Slc11a1_1618_Tmbim1_2280	chr1:073853989-74461238
Cxcr2_3305_Slc11a1_1619_Tmbim1_2281	chr1:073853989-74461238
Cxcr2_3306_Slc11a1_1620_Tmbim1_2282	chr1:073853989-74461238
Cxcr2_3308_Slc11a1_1622_Tmbim1_2284	chr1:073853989-74461238
Cxcr2_3315_Slc11a1_1629_Tmbim1_2291	chr1:073853989-74461238
Cxcr2_3316_Slc11a1_1630_Tmbim1_2292	chr1:073853989-74461238
Cxcr2_3317_Slc11a1_1631_Tmbim1_2293	chr1:073853989-74461238
Cxcr2_3318_Slc11a1_1632_Tmbim1_2294	chr1:073853989-74461238
Cxcr2_3323_Slc11a1_1637_Tmbim1_2299	chr1:073853989-74461238
Cxcr2_3325_Slc11a1_1639_Tmbim1_2301	chr1:073853989-74461238
Cxcr2_3326_Slc11a1_1640_Tmbim1_2302	chr1:073853989-74461238
Cxcr2_3328_Slc11a1_1642_Tmbim1_2304	chr1:073853989-74461238
Cxcr2_3329_Slc11a1_1643_Tmbim1_2305	chr1:073853989-74461238
Cxcr2_3330_Slc11a1_1644_Tmbim1_2306	chr1:073853989-74461238
Cxcr2_3332_Slc11a1_1646_Tmbim1_2308	chr1:073853989-74461238
Cxcr2_3333_Slc11a1_1647_Tmbim1_2309	chr1:073853989-74461238
Cxcr2_3334_Slc11a1_1648_Tmbim1_2310	chr1:073853989-74461238
Cxcr2_3336_Slc11a1_1650_Tmbim1_2312	chr1:073853989-74461238
Cxcr2_3339_Slc11a1_1653_Tmbim1_2315	chr1:073853989-74461238
Cxcr2_3340_Slc11a1_1654_Tmbim1_2316	chr1:073853989-74461238
Cxcr2_3341_Slc11a1_1655_Tmbim1_2317	chr1:073853989-74461238
Cxcr2_3342_Slc11a1_1656_Tmbim1_2318	chr1:073853989-74461238
Cxcr2_3343_Slc11a1_1657_Tmbim1_2319	chr1:073853989-74461238
Cxcr2_3347_Slc11a1_1661_Tmbim1_2323	chr1:073853989-74461238
Cxcr2_3348_Slc11a1_1662_Tmbim1_2324	chr1:073853989-74461238
Cxcr2_3350_Slc11a1_1664_Tmbim1_2326	chr1:073853989-74461238
Cxcr2_3351_Slc11a1_1665_Tmbim1_2327	chr1:073853989-74461238
Cxcr2_3352_Slc11a1_1666_Tmbim1_2328	chr1:073853989-74461238
Cxcr2_3359_Slc11a1_1673_Tmbim1_2335	chr1:073853989-74461238
Cxcr2_3360_Slc11a1_1674_Tmbim1_2336	chr1:073853989-74461238
Cxcr2_3370_Slc11a1_1684_Tmbim1_2346	chr1:073853989-74461238
Cxcr2_3373_Slc11a1_1687_Tmbim1_2349	chr1:073853989-74461238
Cxcr2_3374_Slc11a1_1688_Tmbim1_2350	chr1:073853989-74461238
Cxcr2_3377_Slc11a1_1691_Tmbim1_2353	chr1:073853989-74461238
Cxcr2_3382_Slc11a1_1696_Tmbim1_2358	chr1:073853989-74461238
Cxcr2_3384_Slc11a1_1698_Tmbim1_2360	chr1:073853989-74461238
Cxcr2_3399_Slc11a1_1713_Tmbim1_2375	chr1:073853989-74461238
Cxcr2_3426_Slc11a1_1740_Tmbim1_2402	chr1:073853989-74461238
Cxcr2_3437_Slc11a1_1751_Tmbim1_2413	chr1:073853989-74461238
Cxcr2_3438_Slc11a1_1752_Tmbim1_2414	chr1:073853989-74461238
Cxcr2_3499_Slc11a1_1813_Tmbim1_2475	chr1:073853989-74461238
Cxcr2_3502_Slc11a1_1816_Tmbim1_2478	chr1:073853989-74461238
Cxcr2_3609_Slc11a1_1923_Tmbim1_2585	chr1:073853989-74461238
Cxcr2_3614_Slc11a1_1928_Tmbim1_2590	chr1:073853989-74461238
Cxcr2_3659_Slc11a1_1973_Tmbim1_2635	chr1:073853989-74461238
Cxcr2_3661_Slc11a1_1975_Tmbim1_2637	chr1:073853989-74461238
Cxcr2_3662_Slc11a1_1976_Tmbim1_2638	chr1:073853989-74461238
Cxcr2_3664_Slc11a1_1978_Tmbim1_2640	chr1:073853989-74461238
Cxcr2_3679_Slc11a1_1993_Tmbim1_2655	chr1:073853989-74461238
Cxcr2_3689_Slc11a1_2003_Tmbim1_2665	chr1:073853989-74461238
Cxcr2_3700_Slc11a1_2014_Tmbim1_2676	chr1:073853989-74461238
Cxcr2_3701_Slc11a1_2015_Tmbim1_2677	chr1:073853989-74461238
Cxcr2_3704_Slc11a1_2018_Tmbim1_2680	chr1:073853989-74461238
Cxcr2_3711_Slc11a1_2025_Tmbim1_2687	chr1:073853989-74461238
Cxcr2_3714_Slc11a1_2028_Tmbim1_2690	chr1:073853989-74461238
Cxcr2_3715_Slc11a1_2029_Tmbim1_2691	chr1:073853989-74461238
Cxcr2_3717_Slc11a1_2031_Tmbim1_2693	chr1:073853989-74461238
Cxcr2_3739_Slc11a1_2053_Tmbim1_2715	chr1:073853989-74461238
Cxcr2_3743_Slc11a1_2057_Tmbim1_2719	chr1:073853989-74461238
Cxcr2_3744_Slc11a1_2058_Tmbim1_2720	chr1:073853989-74461238
Cxcr2_3745_Slc11a1_2059_Tmbim1_2721	chr1:073853989-74461238
Cxcr2_3749_Slc11a1_2063_Tmbim1_2725	chr1:073853989-74461238
Cxcr2_3773_Slc11a1_2087_Tmbim1_2749	chr1:073853989-74461238
Cxcr2_3787_Slc11a1_2101_Tmbim1_2763	chr1:073853989-74461238
Cxcr2_3790_Slc11a1_2104_Tmbim1_2766	chr1:073853989-74461238
Cxcr2_3796_Slc11a1_2110_Tmbim1_2772	chr1:073853989-74461238
Cxcr2_3797_Slc11a1_2111_Tmbim1_2773	chr1:073853989-74461238
Cxcr2_3802_Slc11a1_2116_Tmbim1_2778	chr1:073853989-74461238
Cxcr2_3805_Slc11a1_2119_Tmbim1_2781	chr1:073853989-74461238
Cxcr2_3812_Slc11a1_2126_Tmbim1_2788	chr1:073853989-74461238
Cxcr2_3890_Slc11a1_2204_Tmbim1_2866	chr1:073853989-74461238
Cxcr2_3891_Slc11a1_2205_Tmbim1_2867	chr1:073853989-74461238
Cxcr2_3893_Slc11a1_2207_Tmbim1_2869	chr1:073853989-74461238
Cxcr2_3897_Slc11a1_2211_Tmbim1_2873	chr1:073853989-74461238
Cxcr2_3898_Slc11a1_2212_Tmbim1_2874	chr1:073853989-74461238
Cxcr2_3905_Slc11a1_2219_Tmbim1_2881	chr1:073853989-74461238
Cxcr2_3906_Slc11a1_2220_Tmbim1_2882	chr1:073853989-74461238
Cxcr2_3909_Slc11a1_2223_Tmbim1_2885	chr1:073853989-74461238
Cxcr2_3933_Slc11a1_2247_Tmbim1_2909	chr1:073853989-74461238
Cxcr2_3934_Slc11a1_2248_Tmbim1_2910	chr1:073853989-74461238
Cxcr2_3935_Slc11a1_2249_Tmbim1_2911	chr1:073853989-74461238
Cxcr2_3944_Slc11a1_2258_Tmbim1_2920	chr1:073853989-74461238
Cxcr2_3945_Slc11a1_2259_Tmbim1_2921	chr1:073853989-74461238
Cxcr2_3984_Slc11a1_2298_Tmbim1_2960	chr1:073853989-74461238
Cxcr2_3985_Slc11a1_2299_Tmbim1_2961	chr1:073853989-74461238
Cxcr2_3986_Slc11a1_2300_Tmbim1_2962	chr1:073853989-74461238
Cxcr2_3987_Slc11a1_2301_Tmbim1_2963	chr1:073853989-74461238
Cxcr2_3988_Slc11a1_2302_Tmbim1_2964	chr1:073853989-74461238
Cxcr2_3989_Slc11a1_2303_Tmbim1_2965	chr1:073853989-74461238
Cxcr2_3991_Slc11a1_2305_Tmbim1_2967	chr1:073853989-74461238
Cxcr2_3994_Slc11a1_2308_Tmbim1_2970	chr1:073853989-74461238
Cxcr2_3996_Slc11a1_2310_Tmbim1_2972	chr1:073853989-74461238
Cxcr2_3997_Slc11a1_2311_Tmbim1_2973	chr1:073853989-74461238
Cxcr2_3999_Slc11a1_2313_Tmbim1_2975	chr1:073853989-74461238
Cxcr2_4000_Slc11a1_2314_Tmbim1_2976	chr1:073853989-74461238
Cxcr2_4007_Slc11a1_2321_Tmbim1_2983	chr1:073853989-74461238
Cxcr2_4008_Slc11a1_2322_Tmbim1_2984	chr1:073853989-74461238
Cxcr2_4020_Slc11a1_2334_Tmbim1_2996	chr1:073853989-74461238
Cxcr2_4021_Slc11a1_2335_Tmbim1_2997	chr1:073853989-74461238
Cxcr2_4026_Slc11a1_2340_Tmbim1_3002	chr1:073853989-74461238
Cxcr2_4028_Slc11a1_2342_Tmbim1_3004	chr1:073853989-74461238
Cxcr2_4033_Slc11a1_2347_Tmbim1_3009	chr1:073853989-74461238
Cxcr2_4034_Slc11a1_2348_Tmbim1_3010	chr1:073853989-74461238
Cxcr2_4046_Slc11a1_2360_Tmbim1_3022	chr1:073853989-74461238
Cxcr2_4047_Slc11a1_2361_Tmbim1_3023	chr1:073853989-74461238
Cxcr2_4048_Slc11a1_2362_Tmbim1_3024	chr1:073853989-74461238
Cxcr2_4049_Slc11a1_2363_Tmbim1_3025	chr1:073853989-74461238
Cxcr2_4057_Slc11a1_2371_Tmbim1_3033	chr1:073853989-74461238
Cxcr2_4059_Slc11a1_2373_Tmbim1_3035	chr1:073853989-74461238
Cxcr2_4068_Slc11a1_2382_Tmbim1_3044	chr1:073853989-74461238
Cxcr2_4069_Slc11a1_2383_Tmbim1_3045	chr1:073853989-74461238
Cxcr2_4070_Slc11a1_2384_Tmbim1_3046	chr1:073853989-74461238
Cxcr2_4071_Slc11a1_2385_Tmbim1_3047	chr1:073853989-74461238
Cxcr2_4081_Slc11a1_2395_Tmbim1_3057	chr1:073853989-74461238
Cxcr2_4086_Slc11a1_2400_Tmbim1_3062	chr1:073853989-74461238
Cxcr2_4087_Slc11a1_2401_Tmbim1_3063	chr1:073853989-74461238
Cxcr2_4093_Slc11a1_2407_Tmbim1_3069	chr1:073853989-74461238
Cxcr2_4095_Slc11a1_2409_Tmbim1_3071	chr1:073853989-74461238
Cxcr2_4096_Slc11a1_2410_Tmbim1_3072	chr1:073853989-74461238
Cxcr2_4097_Slc11a1_2411_Tmbim1_3073	chr1:073853989-74461238
Cxcr2_4099_Slc11a1_2413_Tmbim1_3075	chr1:073853989-74461238
Cxcr2_4100_Slc11a1_2414_Tmbim1_3076	chr1:073853989-74461238
Cxcr2_4103_Slc11a1_2417_Tmbim1_3079	chr1:073853989-74461238
Cxcr2_4104_Slc11a1_2418_Tmbim1_3080	chr1:073853989-74461238
Cxcr2_4107_Slc11a1_2421_Tmbim1_3083	chr1:073853989-74461238
Cxcr2_4109_Slc11a1_2423_Tmbim1_3085	chr1:073853989-74461238
Cxcr2_4110_Slc11a1_2424_Tmbim1_3086	chr1:073853989-74461238
Cxcr2_4112_Slc11a1_2426_Tmbim1_3088	chr1:073853989-74461238
Cxcr2_4113_Slc11a1_2427_Tmbim1_3089	chr1:073853989-74461238
Cxcr2_4114_Slc11a1_2428_Tmbim1_3090	chr1:073853989-74461238
Cxcr2_4115_Slc11a1_2429_Tmbim1_3091	chr1:073853989-74461238
Cxcr2_4117_Slc11a1_2431_Tmbim1_3093	chr1:073853989-74461238
Cxcr2_4118_Slc11a1_2432_Tmbim1_3094	chr1:073853989-74461238
Cxcr2_4123_Slc11a1_2437_Tmbim1_3099	chr1:073853989-74461238
Cxcr2_4124_Slc11a1_2438_Tmbim1_3100	chr1:073853989-74461238
Cxcr2_4126_Slc11a1_2440_Tmbim1_3102	chr1:073853989-74461238
Cxcr2_4137_Slc11a1_2451_Tmbim1_3113	chr1:073853989-74461238
Cxcr2_4149_Slc11a1_2463_Tmbim1_3125	chr1:073853989-74461238
Cxcr2_4152_Slc11a1_2466_Tmbim1_3128	chr1:073853989-74461238
Cxcr2_4153_Slc11a1_2467_Tmbim1_3129	chr1:073853989-74461238
Cxcr2_4161_Slc11a1_2475_Tmbim1_3137	chr1:073853989-74461238
Cxcr2_4192_Slc11a1_2506_Tmbim1_3168	chr1:073853989-74461238
Cxcr2_4193_Slc11a1_2507_Tmbim1_3169	chr1:073853989-74461238
Cxcr2_4210_Slc11a1_2524_Tmbim1_3186	chr1:073853989-74461238
Cxcr2_4211_Slc11a1_2525_Tmbim1_3187	chr1:073853989-74461238
Cxcr2_4212_Slc11a1_2526_Tmbim1_3188	chr1:073853989-74461238
Cxcr2_4213_Slc11a1_2527_Tmbim1_3189	chr1:073853989-74461238
Cxcr2_4259_Slc11a1_2573_Tmbim1_3235	chr1:073853989-74461238
Cxcr2_4283_Slc11a1_2597_Tmbim1_3259	chr1:073853989-74461238
Cxcr2_4285_Slc11a1_2599_Tmbim1_3261	chr1:073853989-74461238
Cxcr2_4288_Slc11a1_2602_Tmbim1_3264	chr1:073853989-74461238
Cxcr2_4289_Slc11a1_2603_Tmbim1_3265	chr1:073853989-74461238
Cxcr2_4291_Slc11a1_2605_Tmbim1_3267	chr1:073853989-74461238
Cxcr2_4293_Slc11a1_2607_Tmbim1_3269	chr1:073853989-74461238
Cxcr2_4295_Slc11a1_2609_Tmbim1_3271	chr1:073853989-74461238
Cxcr2_4297_Slc11a1_2611_Tmbim1_3273	chr1:073853989-74461238
Cxcr2_4299_Slc11a1_2613_Tmbim1_3275	chr1:073853989-74461238
Cxcr2_4301_Slc11a1_2615_Tmbim1_3277	chr1:073853989-74461238
Cxcr2_4303_Slc11a1_2617_Tmbim1_3279	chr1:073853989-74461238
Cxcr2_4305_Slc11a1_2619_Tmbim1_3281	chr1:073853989-74461238
Cxcr2_4306_Slc11a1_2620_Tmbim1_3282	chr1:073853989-74461238
Cxcr2_4319_Slc11a1_2633_Tmbim1_3295	chr1:073853989-74461238
Cxcr2_4320_Slc11a1_2634_Tmbim1_3296	chr1:073853989-74461238
Cxcr2_4321_Slc11a1_2635_Tmbim1_3297	chr1:073853989-74461238
Cxcr2_4325_Slc11a1_2639_Tmbim1_3301	chr1:073853989-74461238
Cxcr2_4339_Slc11a1_2653_Tmbim1_3315	chr1:073853989-74461238
Cxcr2_4342_Slc11a1_2656_Tmbim1_3318	chr1:073853989-74461238
Cxcr2_4343_Slc11a1_2657_Tmbim1_3319	chr1:073853989-74461238
Cxcr2_4347_Slc11a1_2661_Tmbim1_3323	chr1:073853989-74461238
Cxcr2_4348_Slc11a1_2662_Tmbim1_3324	chr1:073853989-74461238
Cxcr2_4352_Slc11a1_2666_Tmbim1_3328	chr1:073853989-74461238
Cxcr2_4353_Slc11a1_2667_Tmbim1_3329	chr1:073853989-74461238
Cxcr2_4354_Slc11a1_2668_Tmbim1_3330	chr1:073853989-74461238
Cxcr2_4357_Slc11a1_2671_Tmbim1_3333	chr1:073853989-74461238
Cxcr2_4358_Slc11a1_2672_Tmbim1_3334	chr1:073853989-74461238
Cxcr2_4359_Slc11a1_2673_Tmbim1_3335	chr1:073853989-74461238
Cxcr2_4367_Slc11a1_2681_Tmbim1_3343	chr1:073853989-74461238
Cxcr2_4368_Slc11a1_2682_Tmbim1_3344	chr1:073853989-74461238
Cxcr2_4378_Slc11a1_2692_Tmbim1_3354	chr1:073853989-74461238
Cxcr2_4400_Slc11a1_2714_Tmbim1_3376	chr1:073853989-74461238
Atg9a_1390	chr1:074880866-75491923
Atg9a_1391	chr1:074880866-75491923
Atg9a_1394	chr1:074880866-75491923
Atg9a_1395	chr1:074880866-75491923
Atg9a_1397	chr1:074880866-75491923
Atg9a_1406	chr1:074880866-75491923
Atg9a_1416	chr1:074880866-75491923
Atg9a_1422	chr1:074880866-75491923
Atg9a_1423	chr1:074880866-75491923
Atg9a_1439	chr1:074880866-75491923
Atg9a_1440	chr1:074880866-75491923
Atg9a_1452	chr1:074880866-75491923
Atg9a_1454	chr1:074880866-75491923
Atg9a_1455	chr1:074880866-75491923
Atg9a_1462	chr1:074880866-75491923
Atg9a_1463	chr1:074880866-75491923
Atg9a_1467	chr1:074880866-75491923
Atg9a_1470	chr1:074880866-75491923
Atg9a_1474	chr1:074880866-75491923
Atg9a_1480	chr1:074880866-75491923
Atg9a_1487	chr1:074880866-75491923
Atg9a_1488	chr1:074880866-75491923
Atg9a_1500	chr1:074880866-75491923
Atg9a_1654	chr1:074880866-75491923
Atg9a_1655	chr1:074880866-75491923
Atg9a_1656	chr1:074880866-75491923
Atg9a_1659	chr1:074880866-75491923
Atg9a_1660	chr1:074880866-75491923
Atg9a_1672	chr1:074880866-75491923
Atg9a_1673	chr1:074880866-75491923
Atg9a_1674	chr1:074880866-75491923
Atg9a_1677	chr1:074880866-75491923
Atg9a_1678	chr1:074880866-75491923
Atg9a_1682	chr1:074880866-75491923
Atg9a_1684	chr1:074880866-75491923
Atg9a_1690	chr1:074880866-75491923
Atg9a_1691	chr1:074880866-75491923
Atg9a_1692	chr1:074880866-75491923
Atg9a_1693	chr1:074880866-75491923
Atg9a_1697	chr1:074880866-75491923
Atg9a_1703	chr1:074880866-75491923
Atg9a_1704	chr1:074880866-75491923
Atg9a_1706	chr1:074880866-75491923
Atg9a_1707	chr1:074880866-75491923
Atg9a_1716	chr1:074880866-75491923
Atg9a_1718	chr1:074880866-75491923
Atg9a_1720	chr1:074880866-75491923
Atg9a_1721	chr1:074880866-75491923
Atg9a_1722	chr1:074880866-75491923
Atg9a_1723	chr1:074880866-75491923
Atg9a_1733	chr1:074880866-75491923
Atg9a_1734	chr1:074880866-75491923
Atg9a_1735	chr1:074880866-75491923
Atg9a_1736	chr1:074880866-75491923
Atg9a_1738	chr1:074880866-75491923
Atg9a_1739	chr1:074880866-75491923
Atg9a_1740	chr1:074880866-75491923
Atg9a_1742	chr1:074880866-75491923
Atg9a_1743	chr1:074880866-75491923
Atg9a_1744	chr1:074880866-75491923
Atg9a_1745	chr1:074880866-75491923
Atg9a_1746	chr1:074880866-75491923
Atg9a_1747	chr1:074880866-75491923
Atg9a_1749	chr1:074880866-75491923
Atg9a_1751	chr1:074880866-75491923
Atg9a_1756	chr1:074880866-75491923
Atg9a_1757	chr1:074880866-75491923
Atg9a_1759	chr1:074880866-75491923
Atg9a_1771	chr1:074880866-75491923
Atg9a_1772	chr1:074880866-75491923
Atg9a_1773	chr1:074880866-75491923
Atg9a_1774	chr1:074880866-75491923
Atg9a_1775	chr1:074880866-75491923
Atg9a_1778	chr1:074880866-75491923
Atg9a_1779	chr1:074880866-75491923
Atg9a_1780	chr1:074880866-75491923
Atg9a_1781	chr1:074880866-75491923
Atg9a_1782	chr1:074880866-75491923
Atg9a_1783	chr1:074880866-75491923
Atg9a_1784	chr1:074880866-75491923
Atg9a_1785	chr1:074880866-75491923
Atg9a_1810	chr1:074880866-75491923
Atg9a_1812	chr1:074880866-75491923
Atg9a_1818	chr1:074880866-75491923
Atg9a_1823	chr1:074880866-75491923
Atg9a_1824	chr1:074880866-75491923
Atg9a_1825	chr1:074880866-75491923
Atg9a_1826	chr1:074880866-75491923
Atg9a_1835	chr1:074880866-75491923
Atg9a_1843	chr1:074880866-75491923
Atg9a_1845	chr1:074880866-75491923
Atg9a_1849	chr1:074880866-75491923
Atg9a_1852	chr1:074880866-75491923
Atg9a_1853	chr1:074880866-75491923
Atg9a_1863	chr1:074880866-75491923
Atg9a_1864	chr1:074880866-75491923
Atg9a_1866	chr1:074880866-75491923
Atg9a_1868	chr1:074880866-75491923
Atg9a_1869	chr1:074880866-75491923
Atg9a_1870	chr1:074880866-75491923
Atg9a_1871	chr1:074880866-75491923
Atg9a_1873	chr1:074880866-75491923
Atg9a_1877	chr1:074880866-75491923
Atg9a_1894	chr1:074880866-75491923
Atg9a_1897	chr1:074880866-75491923
Atg9a_1898	chr1:074880866-75491923
Atg9a_1901	chr1:074880866-75491923
Atg9a_1949	chr1:074880866-75491923
Atg9a_1950	chr1:074880866-75491923
Atg9a_1957	chr1:074880866-75491923
Atg9a_1958	chr1:074880866-75491923
Atg9a_1959	chr1:074880866-75491923
Atg9a_1963	chr1:074880866-75491923
Atg9a_1964	chr1:074880866-75491923
Atg9a_1965	chr1:074880866-75491923
Atg9a_1971	chr1:074880866-75491923
Atg9a_1974	chr1:074880866-75491923
Atg9a_1975	chr1:074880866-75491923
Atg9a_1976	chr1:074880866-75491923
Atg9a_1990	chr1:074880866-75491923
Atg9a_1993	chr1:074880866-75491923
Atg9a_1994	chr1:074880866-75491923
Atg9a_1995	chr1:074880866-75491923
Atg9a_1996	chr1:074880866-75491923
Atg9a_1997	chr1:074880866-75491923
Atg9a_1998	chr1:074880866-75491923
Atg9a_1999	chr1:074880866-75491923
Atg9a_2002	chr1:074880866-75491923
Atg9a_2006	chr1:074880866-75491923
Atg9a_2007	chr1:074880866-75491923
Atg9a_2010	chr1:074880866-75491923
Atg9a_2013	chr1:074880866-75491923
Atg9a_2014	chr1:074880866-75491923
Atg9a_2016	chr1:074880866-75491923
Atg9a_2017	chr1:074880866-75491923
Atg9a_2041	chr1:074880866-75491923
Atg9a_2042	chr1:074880866-75491923
Atg9a_2043	chr1:074880866-75491923
Atg9a_2044	chr1:074880866-75491923
Atg9a_2088	chr1:074880866-75491923
Atg9a_2090	chr1:074880866-75491923
